# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         1.946003
# Static polarizability (from sum rule) =         6.942427 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.67582009E+00      0.14557433E+01     -0.84947754E-08     -0.16427418E-03      0.10106243E+02
      0.67618759E+00      0.14300927E+01     -0.81882908E-08     -0.14003410E-03      0.99281678E+01
      0.67655508E+00      0.14039606E+01     -0.76684968E-08     -0.11657165E-03      0.97467506E+01
      0.67692257E+00      0.13773823E+01     -0.69460413E-08     -0.93928107E-04      0.95622356E+01
      0.67729007E+00      0.13503935E+01     -0.60318796E-08     -0.72141622E-04      0.93748703E+01
      0.67765756E+00      0.13230301E+01     -0.49372422E-08     -0.51247077E-04      0.91849047E+01
      0.67802505E+00      0.12953285E+01     -0.36736015E-08     -0.31276022E-04      0.89925911E+01
      0.67839255E+00      0.12673253E+01     -0.22526380E-08     -0.12256602E-04      0.87981837E+01
      0.67876004E+00      0.12390572E+01     -0.68620625E-09      0.57865058E-05      0.86019376E+01
      0.67912753E+00      0.12105612E+01      0.10136995E-08      0.22832145E-04      0.84041091E+01
      0.67949503E+00      0.11818742E+01      0.28349796E-08      0.38862718E-04      0.82049548E+01
      0.67986252E+00      0.11530332E+01      0.47654635E-08      0.53864222E-04      0.80047310E+01
      0.68023001E+00      0.11240750E+01      0.67929444E-08      0.67826262E-04      0.78036938E+01
      0.68059751E+00      0.10950363E+01      0.89052132E-08      0.80742070E-04      0.76020980E+01
      0.68096500E+00      0.10659538E+01      0.11090092E-07      0.92608498E-04      0.74001973E+01
      0.68133249E+00      0.10368635E+01      0.13335470E-07      0.10342601E-03      0.71982434E+01
      0.68169999E+00      0.10078016E+01      0.15629333E-07      0.11319867E-03      0.69964858E+01
      0.68206748E+00      0.97880342E+00      0.17959797E-07      0.12193408E-03      0.67951713E+01
      0.68243497E+00      0.94990423E+00      0.20315143E-07      0.12964338E-03      0.65945437E+01
      0.68280247E+00      0.92113860E+00      0.22683844E-07      0.13634117E-03      0.63948434E+01
      0.68316996E+00      0.89254059E+00      0.25054599E-07      0.14204546E-03      0.61963067E+01
      0.68353745E+00      0.86414366E+00      0.27416357E-07      0.14677759E-03      0.59991660E+01
      0.68390495E+00      0.83598062E+00      0.29758352E-07      0.15056217E-03      0.58036490E+01
      0.68427244E+00      0.80808356E+00      0.32070123E-07      0.15342696E-03      0.56099786E+01
      0.68463993E+00      0.78048385E+00      0.34341547E-07      0.15540279E-03      0.54183724E+01
      0.68500743E+00      0.75321201E+00      0.36562857E-07      0.15652348E-03      0.52290425E+01
      0.68537492E+00      0.72629778E+00      0.38724671E-07      0.15682568E-03      0.50421951E+01
      0.68574241E+00      0.69976999E+00      0.40818010E-07      0.15634876E-03      0.48580306E+01
      0.68610991E+00      0.67365655E+00      0.42834320E-07      0.15513472E-03      0.46767426E+01
      0.68647740E+00      0.64798442E+00      0.44765492E-07      0.15322802E-03      0.44985184E+01
      0.68684489E+00      0.62277960E+00      0.46603878E-07      0.15067543E-03      0.43235383E+01
      0.68721238E+00      0.59806704E+00      0.48342308E-07      0.14752590E-03      0.41519757E+01
      0.68757988E+00      0.57387067E+00      0.49974103E-07      0.14383043E-03      0.39839966E+01
      0.68794737E+00      0.55021333E+00      0.51493089E-07      0.13964186E-03      0.38197596E+01
      0.68831486E+00      0.52711678E+00      0.52893609E-07      0.13501476E-03      0.36594159E+01
      0.68868236E+00      0.50460168E+00      0.54170528E-07      0.13000522E-03      0.35031088E+01
      0.68904985E+00      0.48268754E+00      0.55319245E-07      0.12467071E-03      0.33509737E+01
      0.68941734E+00      0.46139273E+00      0.56335700E-07      0.11906991E-03      0.32031382E+01
      0.68978484E+00      0.44073446E+00      0.57216372E-07      0.11326252E-03      0.30597218E+01
      0.69015233E+00      0.42072878E+00      0.57958288E-07      0.10730908E-03      0.29208359E+01
      0.69051982E+00      0.40139056E+00      0.58559019E-07      0.10127082E-03      0.27865837E+01
      0.69088732E+00      0.38273350E+00      0.59016684E-07      0.95209464E-04      0.26570603E+01
      0.69125481E+00      0.36477010E+00      0.59329944E-07      0.89187042E-04      0.25323526E+01
      0.69162230E+00      0.34751170E+00      0.59497999E-07      0.83265735E-04      0.24125391E+01
      0.69198980E+00      0.33096843E+00      0.59520581E-07      0.77507689E-04      0.22976904E+01
      0.69235729E+00      0.31514928E+00      0.59397951E-07      0.71974837E-04      0.21878687E+01
      0.69272478E+00      0.30006205E+00      0.59130886E-07      0.66728732E-04      0.20831282E+01
      0.69309228E+00      0.28571339E+00      0.58720670E-07      0.61830372E-04      0.19835152E+01
      0.69345977E+00      0.27210881E+00      0.58169083E-07      0.57340035E-04      0.18890677E+01
      0.69382726E+00      0.25925267E+00      0.57478388E-07      0.53317116E-04      0.17998163E+01
      0.69419476E+00      0.24714823E+00      0.56651316E-07      0.49819962E-04      0.17157833E+01
      0.69456225E+00      0.23579765E+00      0.55691052E-07      0.46905722E-04      0.16369839E+01
      0.69492974E+00      0.22520200E+00      0.54601217E-07      0.44630195E-04      0.15634255E+01
      0.69529724E+00      0.21536131E+00      0.53385851E-07      0.43047679E-04      0.14951082E+01
      0.69566473E+00      0.20627455E+00      0.52049393E-07      0.42210838E-04      0.14320249E+01
      0.69603222E+00      0.19793969E+00      0.50596665E-07      0.42170563E-04      0.13741616E+01
      0.69639972E+00      0.19035373E+00      0.49032845E-07      0.42975843E-04      0.13214975E+01
      0.69676721E+00      0.18351271E+00      0.47363451E-07      0.44673649E-04      0.12740048E+01
      0.69713470E+00      0.17741171E+00      0.45594320E-07      0.47308811E-04      0.12316497E+01
      0.69750220E+00      0.17204495E+00      0.43731577E-07      0.50923919E-04      0.11943919E+01
      0.69786969E+00      0.16740577E+00      0.41781622E-07      0.55559216E-04      0.11621853E+01
      0.69823718E+00      0.16348667E+00      0.39751100E-07      0.61252508E-04      0.11349776E+01
      0.69860468E+00      0.16027935E+00      0.37646877E-07      0.68039080E-04      0.11127113E+01
      0.69897217E+00      0.15777475E+00      0.35476021E-07      0.75951614E-04      0.10953235E+01
      0.69933966E+00      0.15596305E+00      0.33245770E-07      0.85020127E-04      0.10827461E+01
      0.69970716E+00      0.15483376E+00      0.30963512E-07      0.95271905E-04      0.10749062E+01
      0.70007465E+00      0.15437571E+00      0.28636760E-07      0.10673145E-03      0.10717263E+01
      0.70044214E+00      0.15457710E+00      0.26273126E-07      0.11942044E-03      0.10731245E+01
      0.70080964E+00      0.15542555E+00      0.23880297E-07      0.13335768E-03      0.10790147E+01
      0.70117713E+00      0.15690810E+00      0.21466012E-07      0.14855909E-03      0.10893070E+01
      0.70154462E+00      0.15901130E+00      0.19038034E-07      0.16503768E-03      0.11039081E+01
      0.70191212E+00      0.16172118E+00      0.16604133E-07      0.18280355E-03      0.11227209E+01
      0.70227961E+00      0.16502334E+00      0.14172055E-07      0.20186383E-03      0.11456456E+01
      0.70264710E+00      0.16890296E+00      0.11749506E-07      0.22222277E-03      0.11725792E+01
      0.70301459E+00      0.17334486E+00      0.93441264E-08      0.24388169E-03      0.12034163E+01
      0.70338209E+00      0.17833348E+00      0.69634704E-08      0.26683901E-03      0.12380489E+01
      0.70374958E+00      0.18385298E+00      0.46149854E-08      0.29109031E-03      0.12763671E+01
      0.70411707E+00      0.18988724E+00      0.23059917E-08      0.31662833E-03      0.13182589E+01
      0.70448457E+00      0.19641988E+00      0.43663852E-10      0.34344300E-03      0.13636106E+01
      0.70485206E+00      0.20343433E+00     -0.21649878E-08      0.37152154E-03      0.14123072E+01
      0.70521955E+00      0.21091383E+00     -0.43131346E-08      0.40084846E-03      0.14642323E+01
      0.70558705E+00      0.21884147E+00     -0.63941454E-08      0.43140567E-03      0.15192686E+01
      0.70595454E+00      0.22720024E+00     -0.84016027E-08      0.46317249E-03      0.15772978E+01
      0.70632203E+00      0.23597301E+00     -0.10329316E-07      0.49612578E-03      0.16382013E+01
      0.70668953E+00      0.24514263E+00     -0.12171336E-07      0.53023998E-03      0.17018598E+01
      0.70705702E+00      0.25469189E+00     -0.13921966E-07      0.56548720E-03      0.17681538E+01
      0.70742451E+00      0.26460356E+00     -0.15575773E-07      0.60183733E-03      0.18369639E+01
      0.70779201E+00      0.27486046E+00     -0.17127598E-07      0.63925808E-03      0.19081706E+01
      0.70815950E+00      0.28544543E+00     -0.18572565E-07      0.67771514E-03      0.19816549E+01
      0.70852699E+00      0.29634139E+00     -0.19906087E-07      0.71717223E-03      0.20572982E+01
      0.70889449E+00      0.30753132E+00     -0.21123875E-07      0.75759121E-03      0.21349823E+01
      0.70926198E+00      0.31899832E+00     -0.22221940E-07      0.79893221E-03      0.22145900E+01
      0.70962947E+00      0.33072563E+00     -0.23196600E-07      0.84115371E-03      0.22960048E+01
      0.70999697E+00      0.34269661E+00     -0.24044483E-07      0.88421265E-03      0.23791112E+01
      0.71036446E+00      0.35489479E+00     -0.24762527E-07      0.92806456E-03      0.24637949E+01
      0.71073195E+00      0.36730387E+00     -0.25347981E-07      0.97266366E-03      0.25499428E+01
      0.71109945E+00      0.37990775E+00     -0.25798408E-07      0.10179629E-02      0.26374430E+01
      0.71146694E+00      0.39269052E+00     -0.26111679E-07      0.10639144E-02      0.27261852E+01
      0.71183443E+00      0.40563650E+00     -0.26285974E-07      0.11104689E-02      0.28160603E+01
      0.71220193E+00      0.41873022E+00     -0.26319777E-07      0.11575765E-02      0.29069612E+01
      0.71256942E+00      0.43195647E+00     -0.26211874E-07      0.12051867E-02      0.29987821E+01
      0.71293691E+00      0.44530025E+00     -0.25961344E-07      0.12532481E-02      0.30914190E+01
      0.71330441E+00      0.45874686E+00     -0.25567557E-07      0.13017088E-02      0.31847697E+01
      0.71367190E+00      0.47228183E+00     -0.25030166E-07      0.13505167E-02      0.32787339E+01
      0.71403939E+00      0.48589095E+00     -0.24349098E-07      0.13996191E-02      0.33732128E+01
      0.71440689E+00      0.49956030E+00     -0.23524547E-07      0.14489633E-02      0.34681099E+01
      0.71477438E+00      0.51327624E+00     -0.22556965E-07      0.14984964E-02      0.35633304E+01
      0.71514187E+00      0.52702540E+00     -0.21447053E-07      0.15481654E-02      0.36587815E+01
      0.71550937E+00      0.54079468E+00     -0.20195751E-07      0.15979175E-02      0.37543723E+01
      0.71587686E+00      0.55457128E+00     -0.18804224E-07      0.16477000E-02      0.38500140E+01
      0.71624435E+00      0.56834269E+00     -0.17273857E-07      0.16974606E-02      0.39456196E+01
      0.71661185E+00      0.58209667E+00     -0.15606240E-07      0.17471471E-02      0.40411041E+01
      0.71697934E+00      0.59582126E+00     -0.13803155E-07      0.17967079E-02      0.41363847E+01
      0.71734683E+00      0.60950481E+00     -0.11866570E-07      0.18460919E-02      0.42313804E+01
      0.71771433E+00      0.62313594E+00     -0.97986190E-08      0.18952485E-02      0.43260121E+01
      0.71808182E+00      0.63670355E+00     -0.76015975E-08      0.19441278E-02      0.44202029E+01
      0.71844931E+00      0.65019682E+00     -0.52779451E-08      0.19926805E-02      0.45138775E+01
      0.71881680E+00      0.66360520E+00     -0.28302353E-08      0.20408582E-02      0.46069629E+01
      0.71918430E+00      0.67691844E+00     -0.26116316E-09      0.20886132E-02      0.46993877E+01
      0.71955179E+00      0.69012654E+00      0.24264668E-08      0.21358988E-02      0.47910826E+01
      0.71991928E+00      0.70321977E+00      0.52297525E-08      0.21826691E-02      0.48819801E+01
      0.72028678E+00      0.71618867E+00      0.81457061E-08      0.22288792E-02      0.49720144E+01
      0.72065427E+00      0.72902404E+00      0.11171265E-07      0.22744853E-02      0.50611217E+01
      0.72102176E+00      0.74171695E+00      0.14303304E-07      0.23194444E-02      0.51492400E+01
      0.72138926E+00      0.75425871E+00      0.17538644E-07      0.23637148E-02      0.52363090E+01
      0.72175675E+00      0.76664088E+00      0.20874064E-07      0.24072557E-02      0.53222701E+01
      0.72212424E+00      0.77885529E+00      0.24306310E-07      0.24500276E-02      0.54070664E+01
      0.72249174E+00      0.79089399E+00      0.27832107E-07      0.24919919E-02      0.54906430E+01
      0.72285923E+00      0.80274929E+00      0.31448162E-07      0.25331113E-02      0.55729463E+01
      0.72322672E+00      0.81441372E+00      0.35151180E-07      0.25733496E-02      0.56539246E+01
      0.72359422E+00      0.82588005E+00      0.38937863E-07      0.26126716E-02      0.57335276E+01
      0.72396171E+00      0.83714130E+00      0.42804927E-07      0.26510436E-02      0.58117069E+01
      0.72432920E+00      0.84819071E+00      0.46749098E-07      0.26884327E-02      0.58884154E+01
      0.72469670E+00      0.85902173E+00      0.50767126E-07      0.27248073E-02      0.59636079E+01
      0.72506419E+00      0.86962805E+00      0.54855788E-07      0.27601370E-02      0.60372404E+01
      0.72543168E+00      0.88000360E+00      0.59011888E-07      0.27943924E-02      0.61092708E+01
      0.72579918E+00      0.89014250E+00      0.63232268E-07      0.28275452E-02      0.61796584E+01
      0.72616667E+00      0.90003911E+00      0.67513806E-07      0.28595685E-02      0.62483639E+01
      0.72653416E+00      0.90968801E+00      0.71853420E-07      0.28904360E-02      0.63153497E+01
      0.72690166E+00      0.91908400E+00      0.76248069E-07      0.29201230E-02      0.63805797E+01
      0.72726915E+00      0.92822208E+00      0.80694756E-07      0.29486053E-02      0.64440192E+01
      0.72763664E+00      0.93709749E+00      0.85190526E-07      0.29758603E-02      0.65056352E+01
      0.72800414E+00      0.94570568E+00      0.89732468E-07      0.30018660E-02      0.65653961E+01
      0.72837163E+00      0.95404233E+00      0.94317712E-07      0.30266016E-02      0.66232718E+01
      0.72873912E+00      0.96210332E+00      0.98943429E-07      0.30500471E-02      0.66792338E+01
      0.72910662E+00      0.96988476E+00      0.10360683E-06      0.30721835E-02      0.67332551E+01
      0.72947411E+00      0.97738300E+00      0.10830516E-06      0.30929929E-02      0.67853103E+01
      0.72984160E+00      0.98459458E+00      0.11303569E-06      0.31124580E-02      0.68353754E+01
      0.73020910E+00      0.99151629E+00      0.11779573E-06      0.31305627E-02      0.68834282E+01
      0.73057659E+00      0.99814515E+00      0.12258262E-06      0.31472914E-02      0.69294479E+01
      0.73094408E+00      0.10044784E+01      0.12739370E-06      0.31626296E-02      0.69734153E+01
      0.73131158E+00      0.10105135E+01      0.13222634E-06      0.31765634E-02      0.70153130E+01
      0.73167907E+00      0.10162482E+01      0.13707792E-06      0.31890800E-02      0.70551249E+01
      0.73204656E+00      0.10216803E+01      0.14194583E-06      0.32001671E-02      0.70928368E+01
      0.73241406E+00      0.10268082E+01      0.14682743E-06      0.32098133E-02      0.71284361E+01
      0.73278155E+00      0.10316302E+01      0.15172010E-06      0.32180077E-02      0.71619119E+01
