# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.022711
# Static polarizability (from sum rule) =        11.025296 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.66736775E+00      0.44969000E+00      0.28590328E-12      0.65201678E-12      0.31218940E+01
      0.66773524E+00      0.43585340E+00      0.28286775E-12      0.64269244E-12      0.30258359E+01
      0.66810274E+00      0.42229724E+00      0.27980681E-12      0.63377824E-12      0.29317246E+01
      0.66847023E+00      0.40902064E+00      0.27669978E-12      0.62519390E-12      0.28395541E+01
      0.66883772E+00      0.39602281E+00      0.27352672E-12      0.61686148E-12      0.27493190E+01
      0.66920522E+00      0.38330310E+00      0.27026854E-12      0.60870560E-12      0.26610147E+01
      0.66957271E+00      0.37086098E+00      0.26690702E-12      0.60065367E-12      0.25746374E+01
      0.66994020E+00      0.35869603E+00      0.26342485E-12      0.59263611E-12      0.24901844E+01
      0.67030770E+00      0.34680801E+00      0.25980570E-12      0.58458654E-12      0.24076538E+01
      0.67067519E+00      0.33519679E+00      0.25603426E-12      0.57644194E-12      0.23270450E+01
      0.67104268E+00      0.32386244E+00      0.25209624E-12      0.56814282E-12      0.22483583E+01
      0.67141018E+00      0.31280515E+00      0.24797846E-12      0.55963334E-12      0.21715949E+01
      0.67177767E+00      0.30202527E+00      0.24366882E-12      0.55086146E-12      0.20967575E+01
      0.67214516E+00      0.29152334E+00      0.23915636E-12      0.54177903E-12      0.20238497E+01
      0.67251265E+00      0.28130003E+00      0.23443126E-12      0.53234187E-12      0.19528762E+01
      0.67288015E+00      0.27135616E+00      0.22948487E-12      0.52250984E-12      0.18838426E+01
      0.67324764E+00      0.26169274E+00      0.22430969E-12      0.51224691E-12      0.18167560E+01
      0.67361513E+00      0.25231088E+00      0.21889942E-12      0.50152117E-12      0.17516241E+01
      0.67398263E+00      0.24321186E+00      0.21324892E-12      0.49030485E-12      0.16884558E+01
      0.67435012E+00      0.23439709E+00      0.20735422E-12      0.47857435E-12      0.16272607E+01
      0.67471761E+00      0.22586808E+00      0.20121254E-12      0.46631019E-12      0.15680496E+01
      0.67508511E+00      0.21762647E+00      0.19482223E-12      0.45349698E-12      0.15108337E+01
      0.67545260E+00      0.20967401E+00      0.18818281E-12      0.44012343E-12      0.14556251E+01
      0.67582009E+00      0.20201253E+00      0.18129489E-12      0.42618220E-12      0.14024366E+01
      0.67618759E+00      0.19464392E+00      0.17416022E-12      0.41166991E-12      0.13512813E+01
      0.67655508E+00      0.18757016E+00      0.16678162E-12      0.39658700E-12      0.13021730E+01
      0.67692257E+00      0.18079326E+00      0.15916295E-12      0.38093764E-12      0.12551256E+01
      0.67729007E+00      0.17431528E+00      0.15130911E-12      0.36472964E-12      0.12101533E+01
      0.67765756E+00      0.16813827E+00      0.14322599E-12      0.34797430E-12      0.11672705E+01
      0.67802505E+00      0.16226430E+00      0.13492043E-12      0.33068631E-12      0.11264915E+01
      0.67839255E+00      0.15669541E+00      0.12640018E-12      0.31288355E-12      0.10878304E+01
      0.67876004E+00      0.15143363E+00      0.11767390E-12      0.29458700E-12      0.10513014E+01
      0.67912753E+00      0.14648090E+00      0.10875106E-12      0.27582054E-12      0.10169180E+01
      0.67949503E+00      0.14183912E+00      0.99641937E-13      0.25661080E-12      0.98469328E+00
      0.67986252E+00      0.13751010E+00      0.90357560E-13      0.23698696E-12      0.95463979E+00
      0.68023001E+00      0.13349553E+00      0.80909659E-13      0.21698062E-12      0.92676932E+00
      0.68059751E+00      0.12979697E+00      0.71310626E-13      0.19662557E-12      0.90109276E+00
      0.68096500E+00      0.12641587E+00      0.61573461E-13      0.17595761E-12      0.87762006E+00
      0.68133249E+00      0.12335349E+00      0.51711726E-13      0.15501437E-12      0.85636003E+00
      0.68169999E+00      0.12061093E+00      0.41739498E-13      0.13383512E-12      0.83732027E+00
      0.68206748E+00      0.11818909E+00      0.31671314E-13      0.11246056E-12      0.82050703E+00
      0.68243497E+00      0.11608864E+00      0.21522128E-13      0.90932605E-13      0.80592508E+00
      0.68280247E+00      0.11431007E+00      0.11307254E-13      0.69294244E-13      0.79357762E+00
      0.68316996E+00      0.11285358E+00      0.10423225E-14      0.47589292E-13      0.78346619E+00
      0.68353745E+00      0.11171913E+00     -0.92567711E-14      0.25862223E-13      0.77559050E+00
      0.68390495E+00      0.11090642E+00     -0.19573916E-13      0.41579682E-14      0.76994840E+00
      0.68427244E+00      0.11041485E+00     -0.29892831E-13     -0.17478272E-13      0.76653574E+00
      0.68463993E+00      0.11024352E+00     -0.40197118E-13     -0.39001210E-13      0.76534630E+00
      0.68500743E+00      0.11039122E+00     -0.50470301E-13     -0.60365658E-13      0.76637171E+00
      0.68537492E+00      0.11085643E+00     -0.60695876E-13     -0.81526696E-13      0.76960134E+00
      0.68574241E+00      0.11163728E+00     -0.70857354E-13     -0.10243985E-12      0.77502228E+00
      0.68610991E+00      0.11273158E+00     -0.80938306E-13     -0.12306126E-12      0.78261922E+00
      0.68647740E+00      0.11413676E+00     -0.90922400E-13     -0.14334783E-12      0.79237443E+00
      0.68684489E+00      0.11584991E+00     -0.10079345E-12     -0.16325738E-12      0.80426771E+00
      0.68721238E+00      0.11786776E+00     -0.11053543E-12     -0.18274880E-12      0.81827629E+00
      0.68757988E+00      0.12018667E+00     -0.12013256E-12     -0.20178218E-12      0.83437488E+00
      0.68794737E+00      0.12280260E+00     -0.12956928E-12     -0.22031894E-12      0.85253555E+00
      0.68831486E+00      0.12571117E+00     -0.13883034E-12     -0.23832196E-12      0.87272780E+00
      0.68868236E+00      0.12890760E+00     -0.14790079E-12     -0.25575565E-12      0.89491844E+00
      0.68904985E+00      0.13238673E+00     -0.15676603E-12     -0.27258614E-12      0.91907168E+00
      0.68941734E+00      0.13614302E+00     -0.16541184E-12     -0.28878129E-12      0.94514907E+00
      0.68978484E+00      0.14017056E+00     -0.17382440E-12     -0.30431080E-12      0.97310953E+00
      0.69015233E+00      0.14446304E+00     -0.18199029E-12     -0.31914632E-12      0.10029093E+01
      0.69051982E+00      0.14901380E+00     -0.18989658E-12     -0.33326147E-12      0.10345022E+01
      0.69088732E+00      0.15381580E+00     -0.19753078E-12     -0.34663192E-12      0.10678393E+01
      0.69125481E+00      0.15886164E+00     -0.20488090E-12     -0.35923547E-12      0.11028691E+01
      0.69162230E+00      0.16414355E+00     -0.21193544E-12     -0.37105201E-12      0.11395378E+01
      0.69198980E+00      0.16965341E+00     -0.21868343E-12     -0.38206363E-12      0.11777891E+01
      0.69235729E+00      0.17538277E+00     -0.22511443E-12     -0.39225460E-12      0.12175642E+01
      0.69272478E+00      0.18132284E+00     -0.23121855E-12     -0.40161141E-12      0.12588021E+01
      0.69309228E+00      0.18746450E+00     -0.23698645E-12     -0.41012272E-12      0.13014394E+01
      0.69345977E+00      0.19379832E+00     -0.24240934E-12     -0.41777944E-12      0.13454109E+01
      0.69382726E+00      0.20031456E+00     -0.24747901E-12     -0.42457464E-12      0.13906488E+01
      0.69419476E+00      0.20700322E+00     -0.25218783E-12     -0.43050356E-12      0.14370836E+01
      0.69456225E+00      0.21385399E+00     -0.25652874E-12     -0.43556362E-12      0.14846438E+01
      0.69492974E+00      0.22085631E+00     -0.26049527E-12     -0.43975431E-12      0.15332563E+01
      0.69529724E+00      0.22799939E+00     -0.26408151E-12     -0.44307721E-12      0.15828458E+01
      0.69566473E+00      0.23527218E+00     -0.26728214E-12     -0.44553592E-12      0.16333359E+01
      0.69603222E+00      0.24266345E+00     -0.27009244E-12     -0.44713600E-12      0.16846485E+01
      0.69639972E+00      0.25016172E+00     -0.27250823E-12     -0.44788492E-12      0.17367039E+01
      0.69676721E+00      0.25775539E+00     -0.27452593E-12     -0.44779200E-12      0.17894216E+01
      0.69713470E+00      0.26543264E+00     -0.27614252E-12     -0.44686831E-12      0.18427196E+01
      0.69750220E+00      0.27318154E+00     -0.27735554E-12     -0.44512665E-12      0.18965150E+01
      0.69786969E+00      0.28099001E+00     -0.27816308E-12     -0.44258141E-12      0.19507239E+01
      0.69823718E+00      0.28884588E+00     -0.27856380E-12     -0.43924853E-12      0.20052620E+01
      0.69860468E+00      0.29673689E+00     -0.27855688E-12     -0.43514541E-12      0.20600439E+01
      0.69897217E+00      0.30465068E+00     -0.27814204E-12     -0.43029079E-12      0.21149840E+01
      0.69933966E+00      0.31257488E+00     -0.27731952E-12     -0.42470472E-12      0.21699963E+01
      0.69970716E+00      0.32049705E+00     -0.27609009E-12     -0.41840839E-12      0.22249946E+01
      0.70007465E+00      0.32840477E+00     -0.27445502E-12     -0.41142410E-12      0.22798926E+01
      0.70044214E+00      0.33628563E+00     -0.27241605E-12     -0.40377516E-12      0.23346040E+01
      0.70080964E+00      0.34412721E+00     -0.26997544E-12     -0.39548574E-12      0.23890429E+01
      0.70117713E+00      0.35191719E+00     -0.26713591E-12     -0.38658084E-12      0.24431235E+01
      0.70154462E+00      0.35964329E+00     -0.26390063E-12     -0.37708615E-12      0.24967606E+01
      0.70191212E+00      0.36729334E+00     -0.26027325E-12     -0.36702800E-12      0.25498697E+01
      0.70227961E+00      0.37485526E+00     -0.25625785E-12     -0.35643321E-12      0.26023670E+01
      0.70264710E+00      0.38231712E+00     -0.25185894E-12     -0.34532905E-12      0.26541696E+01
      0.70301459E+00      0.38966713E+00     -0.24708145E-12     -0.33374310E-12      0.27051958E+01
      0.70338209E+00      0.39689370E+00     -0.24193073E-12     -0.32170322E-12      0.27553650E+01
      0.70374958E+00      0.40398539E+00     -0.23641252E-12     -0.30923742E-12      0.28045978E+01
      0.70411707E+00      0.41093101E+00     -0.23053295E-12     -0.29637376E-12      0.28528166E+01
      0.70448457E+00      0.41771959E+00     -0.22429855E-12     -0.28314035E-12      0.28999451E+01
      0.70485206E+00      0.42434041E+00     -0.21771620E-12     -0.26956516E-12      0.29459089E+01
      0.70521955E+00      0.43078302E+00     -0.21079313E-12     -0.25567606E-12      0.29906357E+01
      0.70558705E+00      0.43703727E+00     -0.20353696E-12     -0.24150064E-12      0.30340547E+01
      0.70595454E+00      0.44309333E+00     -0.19595560E-12     -0.22706624E-12      0.30760978E+01
      0.70632203E+00      0.44894167E+00     -0.18805734E-12     -0.21239980E-12      0.31166989E+01
      0.70668953E+00      0.45457315E+00     -0.17985076E-12     -0.19752788E-12      0.31557944E+01
      0.70705702E+00      0.45997895E+00     -0.17134476E-12     -0.18247654E-12      0.31933233E+01
      0.70742451E+00      0.46515068E+00     -0.16254854E-12     -0.16727132E-12      0.32292271E+01
      0.70779201E+00      0.47008033E+00     -0.15347162E-12     -0.15193717E-12      0.32634503E+01
      0.70815950E+00      0.47476030E+00     -0.14412378E-12     -0.13649845E-12      0.32959403E+01
      0.70852699E+00      0.47918346E+00     -0.13451510E-12     -0.12097885E-12      0.33266473E+01
      0.70889449E+00      0.48334311E+00     -0.12465590E-12     -0.10540134E-12      0.33555249E+01
      0.70926198E+00      0.48723303E+00     -0.11455678E-12     -0.89788219E-13      0.33825300E+01
      0.70962947E+00      0.49084748E+00     -0.10422861E-12     -0.74160989E-13      0.34076227E+01
      0.70999697E+00      0.49418124E+00     -0.93682485E-13     -0.58540401E-13      0.34307667E+01
      0.71036446E+00      0.49722958E+00     -0.82929730E-13     -0.42946409E-13      0.34519293E+01
      0.71073195E+00      0.49998834E+00     -0.71981911E-13     -0.27398160E-13      0.34710815E+01
      0.71109945E+00      0.50245387E+00     -0.60850811E-13     -0.11913986E-13      0.34881980E+01
      0.71146694E+00      0.50462311E+00     -0.49548419E-13      0.34886062E-14      0.35032576E+01
      0.71183443E+00      0.50649357E+00     -0.38086930E-13      0.18792938E-13      0.35162429E+01
      0.71220193E+00      0.50806334E+00     -0.26478728E-13      0.33983156E-13      0.35271408E+01
      0.71256942E+00      0.50933111E+00     -0.14736380E-13      0.49044235E-13      0.35359420E+01
      0.71293691E+00      0.51029620E+00     -0.28726265E-14      0.63961963E-13      0.35426420E+01
      0.71330441E+00      0.51095853E+00      0.90996306E-14      0.78722939E-13      0.35472401E+01
      0.71367190E+00      0.51131867E+00      0.21167337E-13      0.93314559E-13      0.35497403E+01
      0.71403939E+00      0.51137783E+00      0.33317296E-13      0.10772500E-12      0.35501510E+01
      0.71440689E+00      0.51113789E+00      0.45536182E-13      0.12194319E-12      0.35484852E+01
      0.71477438E+00      0.51060136E+00      0.57810551E-13      0.13595884E-12      0.35447605E+01
      0.71514187E+00      0.50977146E+00      0.70126854E-13      0.14976234E-12      0.35389990E+01
      0.71550937E+00      0.50865205E+00      0.82471447E-13      0.16334480E-12      0.35312278E+01
      0.71587686E+00      0.50724772E+00      0.94830606E-13      0.17669803E-12      0.35214784E+01
      0.71624435E+00      0.50556370E+00      0.10719054E-12      0.18981444E-12      0.35097875E+01
      0.71661185E+00      0.50360596E+00      0.11953741E-12      0.20268711E-12      0.34961962E+01
      0.71697934E+00      0.50138115E+00      0.13185733E-12      0.21530971E-12      0.34807508E+01
      0.71734683E+00      0.49889662E+00      0.14413640E-12      0.22767644E-12      0.34635024E+01
      0.71771433E+00      0.49616042E+00      0.15636071E-12      0.23978210E-12      0.34445068E+01
      0.71808182E+00      0.49318132E+00      0.16851636E-12      0.25162194E-12      0.34238249E+01
      0.71844931E+00      0.48996878E+00      0.18058948E-12      0.26319173E-12      0.34015225E+01
      0.71881680E+00      0.48653299E+00      0.19256624E-12      0.27448768E-12      0.33776701E+01
      0.71918430E+00      0.48288481E+00      0.20443286E-12      0.28550643E-12      0.33523432E+01
      0.71955179E+00      0.47903581E+00      0.21617567E-12      0.29624500E-12      0.33256222E+01
      0.71991928E+00      0.47499826E+00      0.22778107E-12      0.30670078E-12      0.32975922E+01
      0.72028678E+00      0.47078511E+00      0.23923559E-12      0.31687151E-12      0.32683432E+01
      0.72065427E+00      0.46640999E+00      0.25052589E-12      0.32675523E-12      0.32379696E+01
      0.72102176E+00      0.46188719E+00      0.26163881E-12      0.33635028E-12      0.32065709E+01
      0.72138926E+00      0.45723168E+00      0.27256133E-12      0.34565526E-12      0.31742509E+01
      0.72175675E+00      0.45245907E+00      0.28328067E-12      0.35466899E-12      0.31411178E+01
      0.72212424E+00      0.44758560E+00      0.29378423E-12      0.36339055E-12      0.31072846E+01
      0.72249174E+00      0.44262814E+00      0.30405968E-12      0.37181918E-12      0.30728683E+01
      0.72285923E+00      0.43760416E+00      0.31409493E-12      0.37995433E-12      0.30379902E+01
      0.72322672E+00      0.43253171E+00      0.32387819E-12      0.38779559E-12      0.30027756E+01
      0.72359422E+00      0.42742942E+00      0.33339797E-12      0.39534270E-12      0.29673539E+01
      0.72396171E+00      0.42231646E+00      0.34264308E-12      0.40259556E-12      0.29318580E+01
      0.72432920E+00      0.41721252E+00      0.35160271E-12      0.40955416E-12      0.28964248E+01
      0.72469670E+00      0.41213780E+00      0.36026640E-12      0.41621862E-12      0.28611945E+01
      0.72506419E+00      0.40711298E+00      0.36862407E-12      0.42258916E-12      0.28263105E+01
      0.72543168E+00      0.40215916E+00      0.37666606E-12      0.42866607E-12      0.27919195E+01
      0.72579918E+00      0.39729787E+00      0.38438314E-12      0.43444978E-12      0.27581709E+01
