# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.822896
# Static polarizability (from sum rule) =        14.059382 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.66075287E+00      0.14234124E+01      0.55071657E-05     -0.63995621E-06      0.98817910E+01
      0.66112036E+00      0.14482275E+01      0.54646739E-05     -0.63750689E-06      0.10054066E+02
      0.66148786E+00      0.14726927E+01      0.54178476E-05     -0.63452435E-06      0.10223911E+02
      0.66185535E+00      0.14967682E+01      0.53667159E-05     -0.63101176E-06      0.10391051E+02
      0.66222284E+00      0.15204138E+01      0.53113178E-05     -0.62697360E-06      0.10555207E+02
      0.66259034E+00      0.15435895E+01      0.52517025E-05     -0.62241572E-06      0.10716100E+02
      0.66295783E+00      0.15662552E+01      0.51879296E-05     -0.61734527E-06      0.10873452E+02
      0.66332532E+00      0.15883711E+01      0.51200689E-05     -0.61177082E-06      0.11026988E+02
      0.66369282E+00      0.16098979E+01      0.50482005E-05     -0.60570227E-06      0.11176434E+02
      0.66406031E+00      0.16307966E+01      0.49724152E-05     -0.59915088E-06      0.11321520E+02
      0.66442780E+00      0.16510290E+01      0.48928136E-05     -0.59212927E-06      0.11461979E+02
      0.66479530E+00      0.16705574E+01      0.48095069E-05     -0.58465143E-06      0.11597552E+02
      0.66516279E+00      0.16893454E+01      0.47226163E-05     -0.57673265E-06      0.11727985E+02
      0.66553028E+00      0.17073575E+01      0.46322730E-05     -0.56838955E-06      0.11853031E+02
      0.66589778E+00      0.17245594E+01      0.45386178E-05     -0.55964001E-06      0.11972452E+02
      0.66626527E+00      0.17409181E+01      0.44418014E-05     -0.55050320E-06      0.12086019E+02
      0.66663276E+00      0.17564022E+01      0.43419835E-05     -0.54099949E-06      0.12193515E+02
      0.66700026E+00      0.17709818E+01      0.42393330E-05     -0.53115041E-06      0.12294731E+02
      0.66736775E+00      0.17846288E+01      0.41340274E-05     -0.52097866E-06      0.12389473E+02
      0.66773524E+00      0.17973169E+01      0.40262526E-05     -0.51050800E-06      0.12477558E+02
      0.66810274E+00      0.18090220E+01      0.39162025E-05     -0.49976325E-06      0.12558818E+02
      0.66847023E+00      0.18197218E+01      0.38040784E-05     -0.48877017E-06      0.12633100E+02
      0.66883772E+00      0.18293965E+01      0.36900889E-05     -0.47755547E-06      0.12700265E+02
      0.66920522E+00      0.18380286E+01      0.35744491E-05     -0.46614668E-06      0.12760191E+02
      0.66957271E+00      0.18456027E+01      0.34573802E-05     -0.45457213E-06      0.12812774E+02
      0.66994020E+00      0.18521065E+01      0.33391090E-05     -0.44286084E-06      0.12857925E+02
      0.67030770E+00      0.18575297E+01      0.32198676E-05     -0.43104247E-06      0.12895575E+02
      0.67067519E+00      0.18618653E+01      0.30998921E-05     -0.41914724E-06      0.12925674E+02
      0.67104268E+00      0.18651085E+01      0.29794228E-05     -0.40720582E-06      0.12948189E+02
      0.67141018E+00      0.18672578E+01      0.28587033E-05     -0.39524927E-06      0.12963110E+02
      0.67177767E+00      0.18683143E+01      0.27379795E-05     -0.38330896E-06      0.12970445E+02
      0.67214516E+00      0.18682822E+01      0.26174995E-05     -0.37141646E-06      0.12970222E+02
      0.67251265E+00      0.18671685E+01      0.24975127E-05     -0.35960345E-06      0.12962490E+02
      0.67288015E+00      0.18649835E+01      0.23782691E-05     -0.34790165E-06      0.12947321E+02
      0.67324764E+00      0.18617403E+01      0.22600184E-05     -0.33634271E-06      0.12924806E+02
      0.67361513E+00      0.18574550E+01      0.21430100E-05     -0.32495810E-06      0.12895056E+02
      0.67398263E+00      0.18521470E+01      0.20274915E-05     -0.31377905E-06      0.12858206E+02
      0.67435012E+00      0.18458386E+01      0.19137083E-05     -0.30283643E-06      0.12814411E+02
      0.67471761E+00      0.18385551E+01      0.18019033E-05     -0.29216066E-06      0.12763846E+02
      0.67508511E+00      0.18303247E+01      0.16923155E-05     -0.28178161E-06      0.12706709E+02
      0.67545260E+00      0.18211788E+01      0.15851796E-05     -0.27172853E-06      0.12643215E+02
      0.67582009E+00      0.18111515E+01      0.14807257E-05     -0.26202992E-06      0.12573602E+02
      0.67618759E+00      0.18002800E+01      0.13791778E-05     -0.25271345E-06      0.12498128E+02
      0.67655508E+00      0.17886039E+01      0.12807540E-05     -0.24380590E-06      0.12417070E+02
      0.67692257E+00      0.17761660E+01      0.11856650E-05     -0.23533301E-06      0.12330721E+02
      0.67729007E+00      0.17630112E+01      0.10941142E-05     -0.22731945E-06      0.12239397E+02
      0.67765756E+00      0.17491874E+01      0.10062965E-05     -0.21978872E-06      0.12143427E+02
      0.67802505E+00      0.17347447E+01      0.92239800E-06     -0.21276303E-06      0.12043161E+02
      0.67839255E+00      0.17197355E+01      0.84259531E-06     -0.20626328E-06      0.11938963E+02
      0.67876004E+00      0.17042145E+01      0.76705497E-06     -0.20030896E-06      0.11831211E+02
      0.67912753E+00      0.16882385E+01      0.69593291E-06     -0.19491806E-06      0.11720300E+02
      0.67949503E+00      0.16718659E+01      0.62937394E-06     -0.19010701E-06      0.11606637E+02
      0.67986252E+00      0.16551575E+01      0.56751125E-06     -0.18589065E-06      0.11490641E+02
      0.68023001E+00      0.16381750E+01      0.51046594E-06     -0.18228211E-06      0.11372743E+02
      0.68059751E+00      0.16209823E+01      0.45834659E-06     -0.17929283E-06      0.11253386E+02
      0.68096500E+00      0.16036440E+01      0.41124889E-06     -0.17693243E-06      0.11133018E+02
      0.68133249E+00      0.15862264E+01      0.36925523E-06     -0.17520870E-06      0.11012099E+02
      0.68169999E+00      0.15687962E+01      0.33243440E-06     -0.17412760E-06      0.10891093E+02
      0.68206748E+00      0.15514213E+01      0.30084130E-06     -0.17369315E-06      0.10770471E+02
      0.68243497E+00      0.15341702E+01      0.27451667E-06     -0.17390744E-06      0.10650708E+02
      0.68280247E+00      0.15171115E+01      0.25348689E-06     -0.17477061E-06      0.10532281E+02
      0.68316996E+00      0.15003144E+01      0.23776380E-06     -0.17628082E-06      0.10415670E+02
      0.68353745E+00      0.14838478E+01      0.22734457E-06     -0.17843422E-06      0.10301354E+02
      0.68390495E+00      0.14677808E+01      0.22221159E-06     -0.18122498E-06      0.10189811E+02
      0.68427244E+00      0.14521818E+01      0.22233247E-06     -0.18464526E-06      0.10081518E+02
      0.68463993E+00      0.14371187E+01      0.22765996E-06     -0.18868522E-06      0.99769452E+01
      0.68500743E+00      0.14226590E+01      0.23813204E-06     -0.19333303E-06      0.98765607E+01
      0.68537492E+00      0.14088687E+01      0.25367195E-06     -0.19857490E-06      0.97808243E+01
      0.68574241E+00      0.13958131E+01      0.27418838E-06     -0.20439507E-06      0.96901879E+01
      0.68610991E+00      0.13835559E+01      0.29957554E-06     -0.21077587E-06      0.96050945E+01
      0.68647740E+00      0.13721594E+01      0.32971344E-06     -0.21769773E-06      0.95259761E+01
      0.68684489E+00      0.13616840E+01      0.36446809E-06     -0.22513922E-06      0.94532529E+01
      0.68721238E+00      0.13521885E+01      0.40369179E-06     -0.23307712E-06      0.93873317E+01
      0.68757988E+00      0.13437292E+01      0.44722348E-06     -0.24148644E-06      0.93286048E+01
      0.68794737E+00      0.13363605E+01      0.49488907E-06     -0.25034049E-06      0.92774487E+01
      0.68831486E+00      0.13301341E+01      0.54650189E-06     -0.25961093E-06      0.92342230E+01
      0.68868236E+00      0.13250992E+01      0.60186308E-06     -0.26926784E-06      0.91992690E+01
      0.68904985E+00      0.13213022E+01      0.66076209E-06     -0.27927980E-06      0.91729088E+01
      0.68941734E+00      0.13187865E+01      0.72297719E-06     -0.28961396E-06      0.91554443E+01
      0.68978484E+00      0.13175926E+01      0.78827605E-06     -0.30023609E-06      0.91471559E+01
      0.69015233E+00      0.13177577E+01      0.85641623E-06     -0.31111073E-06      0.91483017E+01
      0.69051982E+00      0.13193155E+01      0.92714590E-06     -0.32220121E-06      0.91591166E+01
      0.69088732E+00      0.13222964E+01      0.10002044E-05     -0.33346976E-06      0.91798115E+01
      0.69125481E+00      0.13267274E+01      0.10753229E-05     -0.34487764E-06      0.92105723E+01
      0.69162230E+00      0.13326313E+01      0.11522251E-05     -0.35638520E-06      0.92515594E+01
      0.69198980E+00      0.13400276E+01      0.12306280E-05     -0.36795198E-06      0.93029070E+01
      0.69235729E+00      0.13489317E+01      0.13102427E-05     -0.37953684E-06      0.93647224E+01
      0.69272478E+00      0.13593552E+01      0.13907748E-05     -0.39109805E-06      0.94370856E+01
      0.69309228E+00      0.13713056E+01      0.14719255E-05     -0.40259340E-06      0.95200490E+01
      0.69345977E+00      0.13847863E+01      0.15533925E-05     -0.41398032E-06      0.96136365E+01
      0.69382726E+00      0.13997968E+01      0.16348702E-05     -0.42521597E-06      0.97178440E+01
      0.69419476E+00      0.14163322E+01      0.17160512E-05     -0.43625737E-06      0.98326385E+01
      0.69456225E+00      0.14343838E+01      0.17966268E-05     -0.44706152E-06      0.99579584E+01
      0.69492974E+00      0.14539385E+01      0.18762878E-05     -0.45758548E-06      0.10093713E+02
      0.69529724E+00      0.14749790E+01      0.19547251E-05     -0.46778652E-06      0.10239783E+02
      0.69566473E+00      0.14974842E+01      0.20316312E-05     -0.47762225E-06      0.10396022E+02
      0.69603222E+00      0.15214285E+01      0.21067003E-05     -0.48705065E-06      0.10562251E+02
      0.69639972E+00      0.15467826E+01      0.21796296E-05     -0.49603029E-06      0.10738267E+02
      0.69676721E+00      0.15735129E+01      0.22501198E-05     -0.50452036E-06      0.10923838E+02
      0.69713470E+00      0.16015820E+01      0.23178761E-05     -0.51248082E-06      0.11118703E+02
      0.69750220E+00      0.16309487E+01      0.23826090E-05     -0.51987251E-06      0.11322575E+02
      0.69786969E+00      0.16615677E+01      0.24440348E-05     -0.52665723E-06      0.11535143E+02
      0.69823718E+00      0.16933903E+01      0.25018769E-05     -0.53279787E-06      0.11756066E+02
      0.69860468E+00      0.17263641E+01      0.25558658E-05     -0.53825850E-06      0.11984980E+02
      0.69897217E+00      0.17604331E+01      0.26057407E-05     -0.54300448E-06      0.12221499E+02
      0.69933966E+00      0.17955382E+01      0.26512493E-05     -0.54700252E-06      0.12465210E+02
      0.69970716E+00      0.18316169E+01      0.26921494E-05     -0.55022083E-06      0.12715680E+02
      0.70007465E+00      0.18686036E+01      0.27282088E-05     -0.55262915E-06      0.12972453E+02
      0.70044214E+00      0.19064299E+01      0.27592061E-05     -0.55419889E-06      0.13235055E+02
      0.70080964E+00      0.19450244E+01      0.27849319E-05     -0.55490315E-06      0.13502991E+02
      0.70117713E+00      0.19843134E+01      0.28051883E-05     -0.55471685E-06      0.13775748E+02
      0.70154462E+00      0.20242205E+01      0.28197905E-05     -0.55361677E-06      0.14052796E+02
      0.70191212E+00      0.20646673E+01      0.28285666E-05     -0.55158161E-06      0.14333591E+02
      0.70227961E+00      0.21055732E+01      0.28313583E-05     -0.54859209E-06      0.14617573E+02
      0.70264710E+00      0.21468558E+01      0.28280213E-05     -0.54463096E-06      0.14904170E+02
      0.70301459E+00      0.21884309E+01      0.28184259E-05     -0.53968308E-06      0.15192798E+02
      0.70338209E+00      0.22302131E+01      0.28024569E-05     -0.53373544E-06      0.15482864E+02
      0.70374958E+00      0.22721155E+01      0.27800144E-05     -0.52677725E-06      0.15773764E+02
      0.70411707E+00      0.23140504E+01      0.27510138E-05     -0.51879991E-06      0.16064890E+02
      0.70448457E+00      0.23559292E+01      0.27153860E-05     -0.50979707E-06      0.16355626E+02
      0.70485206E+00      0.23976625E+01      0.26730777E-05     -0.49976466E-06      0.16645352E+02
      0.70521955E+00      0.24391608E+01      0.26240516E-05     -0.48870090E-06      0.16933447E+02
      0.70558705E+00      0.24803344E+01      0.25682865E-05     -0.47660628E-06      0.17219287E+02
      0.70595454E+00      0.25210936E+01      0.25057771E-05     -0.46348362E-06      0.17502250E+02
      0.70632203E+00      0.25613488E+01      0.24365344E-05     -0.44933802E-06      0.17781716E+02
      0.70668953E+00      0.26010114E+01      0.23605854E-05     -0.43417689E-06      0.18057066E+02
      0.70705702E+00      0.26399929E+01      0.22779731E-05     -0.41800989E-06      0.18327689E+02
      0.70742451E+00      0.26782064E+01      0.21887565E-05     -0.40084898E-06      0.18592979E+02
      0.70779201E+00      0.27155655E+01      0.20930103E-05     -0.38270832E-06      0.18852338E+02
      0.70815950E+00      0.27519858E+01      0.19908250E-05     -0.36360429E-06      0.19105179E+02
      0.70852699E+00      0.27873840E+01      0.18823062E-05     -0.34355543E-06      0.19350925E+02
      0.70889449E+00      0.28216788E+01      0.17675748E-05     -0.32258243E-06      0.19589011E+02
      0.70926198E+00      0.28547908E+01      0.16467663E-05     -0.30070802E-06      0.19818885E+02
      0.70962947E+00      0.28866429E+01      0.15200307E-05     -0.27795699E-06      0.20040013E+02
      0.70999697E+00      0.29171602E+01      0.13875322E-05     -0.25435610E-06      0.20251874E+02
      0.71036446E+00      0.29462705E+01      0.12494484E-05     -0.22993401E-06      0.20453967E+02
      0.71073195E+00      0.29739042E+01      0.11059702E-05     -0.20472121E-06      0.20645809E+02
      0.71109945E+00      0.29999945E+01      0.95730137E-06     -0.17874999E-06      0.20826937E+02
      0.71146694E+00      0.30244780E+01      0.80365756E-06     -0.15205433E-06      0.20996909E+02
      0.71183443E+00      0.30472941E+01      0.64526626E-06     -0.12466980E-06      0.21155305E+02
      0.71220193E+00      0.30683857E+01      0.48236596E-06     -0.96633547E-07      0.21301730E+02
      0.71256942E+00      0.30876992E+01      0.31520566E-06     -0.67984135E-07      0.21435811E+02
      0.71293691E+00      0.31051846E+01      0.14404417E-06     -0.38761501E-07      0.21557200E+02
      0.71330441E+00      0.31207955E+01     -0.30850497E-07     -0.90068429E-08      0.21665576E+02
      0.71367190E+00      0.31344894E+01     -0.20920178E-06      0.21237470E-07      0.21760643E+02
      0.71403939E+00      0.31462276E+01     -0.39072528E-06      0.51927998E-07      0.21842134E+02
      0.71440689E+00      0.31559756E+01     -0.57512947E-06      0.83020328E-07      0.21909808E+02
      0.71477438E+00      0.31637028E+01     -0.76211639E-06      0.11446918E-06      0.21963452E+02
      0.71514187E+00      0.31693827E+01     -0.95138239E-06      0.14622850E-06      0.22002884E+02
      0.71550937E+00      0.31729931E+01     -0.11426189E-05      0.17825160E-06      0.22027949E+02
      0.71587686E+00      0.31745159E+01     -0.13355130E-05      0.21049120E-06      0.22038521E+02
      0.71624435E+00      0.31739373E+01     -0.15297486E-05      0.24289961E-06      0.22034504E+02
      0.71661185E+00      0.31712478E+01     -0.17250066E-05      0.27542878E-06      0.22015833E+02
      0.71697934E+00      0.31664422E+01     -0.19209663E-05      0.30803045E-06      0.21982470E+02
      0.71734683E+00      0.31595193E+01     -0.21173056E-05      0.34065620E-06      0.21934410E+02
      0.71771433E+00      0.31504826E+01     -0.23137021E-05      0.37325765E-06      0.21871674E+02
      0.71808182E+00      0.31393394E+01     -0.25098338E-05      0.40578647E-06      0.21794314E+02
      0.71844931E+00      0.31261016E+01     -0.27053798E-05      0.43819454E-06      0.21702413E+02
